,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
79,2022-10-05,1554.0,1615.0,1554.0,1599.28,37317
78,2022-10-06,1600.0,1629.99,1590.0,1615.1,42003
77,2022-10-07,1615.0,1621.0,1602.11,1604.43,4283
76,2022-10-10,1603.0,1615.0,1603.0,1608.68,4706
75,2022-10-11,1610.99,1617.5,1580.0,1586.31,15458
74,2022-10-12,1587.0,1618.0,1587.0,1604.26,33925
73,2022-10-13,1605.0,1609.0,1600.01,1602.43,2687
72,2022-10-14,1616.0,1622.0,1605.0,1611.26,12635
71,2022-10-17,1606.0,1617.0,1600.0,1611.09,23040
70,2022-10-18,1617.0,1629.0,1610.5,1624.05,33699
69,2022-10-19,1625.0,1677.0,1625.0,1669.52,64524
68,2022-10-20,1680.0,1680.0,1659.0,1659.86,9218
67,2022-10-21,1666.0,1699.0,1662.99,1683.49,53117
66,2022-10-24,1699.0,1728.0,1695.0,1710.23,78111
65,2022-10-25,1705.01,1715.0,1700.0,1708.84,26644
64,2022-10-26,1703.0,1703.0,1677.0,1680.0,45244
63,2022-10-27,1681.0,1699.0,1675.0,1679.76,33565
62,2022-10-28,1679.76,1680.0,1675.0,1675.12,29325
61,2022-10-31,1675.0,1690.0,1674.05,1682.84,12302
102,2022-11-01,1680.0,1695.0,1675.1,1680.12,92775
101,2022-11-02,1676.0,1689.99,1675.0,1684.95,96106
100,2022-11-03,1686.0,1692.99,1676.0,1685.46,9928
99,2022-11-04,1681.81,1685.0,1679.0,1682.4,6464
98,2022-11-07,1683.0,1688.0,1680.0,1684.98,16064
97,2022-11-08,1685.0,1690.0,1680.1,1684.08,18265
96,2022-11-10,1685.0,1689.9,1677.0,1681.33,13599
95,2022-11-11,1681.33,1690.0,1677.0,1680.22,50110
94,2022-11-14,1676.0,1683.0,1675.03,1679.95,8312
93,2022-11-15,1679.0,1680.0,1670.0,1670.99,3406
92,2022-11-16,1671.0,1676.0,1670.0,1670.54,8109
91,2022-11-17,1679.0,1679.0,1671.0,1674.48,7182
90,2022-11-18,1673.0,1674.96,1668.5,1668.85,3443
89,2022-11-21,1668.0,1670.0,1664.0,1665.52,5361
88,2022-11-22,1669.0,1669.0,1664.0,1665.76,25125
87,2022-11-23,1666.0,1675.0,1664.99,1671.22,26862
86,2022-11-24,1672.0,1675.0,1669.0,1669.95,23268
85,2022-11-25,1679.0,1679.0,1669.95,1674.99,21514
84,2022-11-28,1669.0,1669.0,1639.0,1648.06,29138
83,2022-11-29,1650.0,1661.99,1650.0,1659.01,25409
82,2022-11-30,1661.0,1675.0,1659.01,1670.19,49322
124,2022-12-01,1670.0,1679.99,1670.0,1674.53,7716
123,2022-12-02,1675.0,1680.0,1663.0,1664.71,20473
122,2022-12-05,1666.0,1667.0,1661.0,1665.16,4997
121,2022-12-06,1661.0,1666.0,1653.0,1659.65,28475
120,2022-12-07,1664.0,1669.0,1658.01,1667.24,25250
119,2022-12-08,1667.99,1670.0,1655.11,1659.54,28309
118,2022-12-09,1661.0,1678.0,1659.54,1670.42,69750
117,2022-12-12,1670.0,1674.0,1670.0,1673.66,6068
116,2022-12-13,1675.0,1680.0,1675.0,1679.97,16254
115,2022-12-14,1680.0,1680.0,1671.0,1674.04,6368
114,2022-12-15,1676.0,1676.0,1646.47,1648.49,91823
113,2022-12-16,1650.0,1680.0,1650.0,1652.18,11203
112,2022-12-19,1655.0,1655.0,1638.0,1638.64,33623
111,2022-12-20,1639.0,1639.0,1610.0,1612.81,32716
110,2022-12-21,1613.0,1621.0,1587.0,1590.45,45925
109,2022-12-22,1637.09,1637.09,1566.09,1569.46,15336
108,2022-12-23,1570.0,1573.0,1540.0,1544.06,64119
107,2022-12-26,1550.0,1556.5,1539.0,1554.28,26714
106,2022-12-27,1550.0,1559.0,1539.0,1543.25,9064
105,2022-12-28,1543.25,1543.25,1515.0,1522.44,44512
104,2022-12-29,1523.0,1525.0,1513.0,1516.96,17283
103,2022-12-30,1516.0,1576.0,1509.99,1546.96,23853
