,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
72,2022-10-14,129.74,135.5,123.0,125.94,30688457
71,2022-10-17,125.05,125.94,121.23,122.81,4903129
70,2022-10-18,124.0,125.69,122.75,124.83,5404404
69,2022-10-19,125.4,126.2,123.81,125.52,3984930
68,2022-10-20,126.5,127.2,124.18,124.69,3646243
67,2022-10-21,124.61,126.44,121.22,124.38,4529729
66,2022-10-24,126.3,130.55,125.27,128.29,8779094
65,2022-10-25,126.71,126.71,118.67,118.67,5913372
64,2022-10-26,114.0,115.5,109.77,109.77,11775175
63,2022-10-27,110.99,116.99,103.56,114.88,12545539
62,2022-10-28,115.01,116.0,107.3,108.52,5797237
61,2022-10-31,109.0,111.5,107.3,109.87,3484210
102,2022-11-01,111.5,118.11,110.51,118.07,8202696
101,2022-11-02,119.24,119.24,114.9,116.11,5890051
100,2022-11-03,116.12,123.4,114.6,121.53,7846130
99,2022-11-04,119.45,121.9,117.6,118.61,5369447
98,2022-11-07,120.0,123.29,120.0,120.99,5961184
97,2022-11-08,121.5,121.9,116.5,117.68,3509699
96,2022-11-10,117.99,126.5,117.99,126.5,7064685
95,2022-11-11,135.88,135.98,133.6,135.98,1232649
94,2022-11-14,141.66,146.17,139.5,146.17,10079322
93,2022-11-15,148.0,148.0,137.6,140.84,12400086
92,2022-11-16,143.5,149.89,141.7,148.33,11501715
91,2022-11-17,149.0,149.8,144.01,145.07,8778185
90,2022-11-18,144.75,144.75,140.01,141.55,3574665
89,2022-11-21,142.5,147.8,139.33,146.57,10231131
88,2022-11-22,147.53,150.49,144.02,145.5,8527124
87,2022-11-23,146.01,148.7,143.7,146.94,6641582
86,2022-11-24,146.9,149.89,146.0,147.16,9105915
85,2022-11-25,149.5,149.9,145.71,146.8,7246197
84,2022-11-28,143.96,145.25,141.6,144.54,4638395
83,2022-11-29,144.75,146.2,143.45,144.68,3735792
82,2022-11-30,145.0,145.0,141.3,142.76,4696746
124,2022-12-01,143.4,144.75,140.25,140.87,4189983
123,2022-12-02,140.2,142.58,131.5,136.71,10687879
122,2022-12-05,137.25,137.48,133.6,134.51,3152677
121,2022-12-06,134.52,137.59,133.7,136.92,3635900
120,2022-12-07,138.0,143.3,137.1,139.8,9366335
119,2022-12-08,140.25,140.74,136.1,136.73,1874422
118,2022-12-09,136.0,138.99,135.16,137.25,2615571
117,2022-12-12,137.8,138.15,135.5,136.17,1359196
116,2022-12-13,136.2,137.88,135.01,137.11,1444706
115,2022-12-14,137.5,138.3,136.2,136.67,1312002
114,2022-12-15,136.8,136.8,132.11,133.99,2264693
113,2022-12-16,134.75,136.9,132.51,134.22,2179464
112,2022-12-19,133.56,134.0,131.12,131.84,1363277
111,2022-12-20,131.84,131.9,121.96,121.96,3106385
110,2022-12-21,118.0,121.9,112.82,112.82,3884247
109,2022-12-22,111.5,118.45,106.61,115.89,8996176
108,2022-12-23,114.0,114.49,108.4,111.43,4180422
107,2022-12-26,112.32,115.54,111.3,113.08,4693583
106,2022-12-27,113.0,115.5,111.55,113.22,5165383
105,2022-12-28,113.12,113.69,106.01,108.96,4099690
104,2022-12-29,109.99,110.78,107.51,109.71,3126262
103,2022-12-30,109.71,110.7,107.25,108.42,2777759
